schema_name;tabela_pk;coluna_pk;tabela_fk;coluna_fk;status_fk
DBAMV;ENT_PRO;CD_ENT_PRO;ENT_PRO_ATENDIMENTO;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;ENT_PRO_MOEDA;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;ISO_AVALIACAO;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;ITENT_PRO;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;IT_NOTA_CRE_DEB_SUPRI;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;ITSOLSAI_PRO_PRODUCAO;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;LOG_MVTO_CONSIGNADO;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;MVTO_ESTOQUE;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;MVTO_ESTOQUE_TMP;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;NOTA_CRE_DEB_ENTRADA_REF;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;NOTIFICACAO_FORNECEDOR;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;ORDEM_UNITARIZACAO_PRODUTO;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;SOLSAI_PRO;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;SOLSAI_PRO;CD_ENT_PRO_PRODUCAO;Ativo
DBAMV;ENT_PRO;CD_ENT_PRO;STATUS_ENT_PRO_SPED_TER;CD_ENT_PRO;Ativo
DBAMV;ENT_PRO_ACERTO;CD_ENT_PRO_ACERTO;ITENT_PRO_ACERTO;CD_ENT_PRO_ACERTO;Ativo
DBAMV;ENT_PSDI;CD_ENT_PSDI;ITENT_PSDI;CD_ENT_PSDI;Ativo
DBAMV;ENT_PSDI;CD_ENT_PSDI;ITPED_RX;CD_ENT_PSDI;Ativo
DBAMV;ENT_PSDI;CD_ENT_PSDI;LAUDO_RX;CD_ENT_PSDI;Ativo
DBAMV;ENTREGA_EXA_LAB_SETOR;CD_ENTREGA_EXA_LAB_SETOR;ENTREGA_TIPO_SOLICITACAO_SETOR;CD_ENTREGA_EXA_LAB_SETOR;Ativo
DBAMV;ENTREGA_EXAME_SADT;CD_ENTREGA_EXAME;ITENTREGA_EXAME_SADT;CD_ENTREGA_EXAME;Ativo
DBAMV;ENTREGA_EXAME_SADT;CD_ENTREGA_EXAME;ITPED_LAB;CD_ENTREGA_EXAME;Ativo
DBAMV;ENT_ROUPA;CD_TRANSACAO;ENT_DET_ROUPA;CD_TRANSACAO;Ativo
DBAMV;ENT_SERV;CD_ENT_SERV;BENS_AGREGACAO_EXTRA;CD_ENT_SERV;Ativo
DBAMV;ENT_SERV;CD_ENT_SERV;ENT_SERV_CONCLUSAO;CD_ENT_SERV;Ativo
DBAMV;ENT_SERV;CD_ENT_SERV;ENT_SERV_ENVIO_NFTS;CD_ENT_SERV;Ativo
DBAMV;ENT_SERV;CD_ENT_SERV;ENT_SERV_MOEDA;CD_ENT_SERV;Ativo
DBAMV;ENT_SERV;CD_ENT_SERV;ITENT_SERV;CD_ENT_SERV;Ativo
DBAMV;ENT_SERV;CD_ENT_SERV;IT_NOTA_CRE_DEB_SUPRI;CD_ENT_SERV;Ativo
DBAMV;ENT_SERV;CD_ENT_SERV;NOTA_CRE_DEB_ENTRADA_REF;CD_ENT_SERV;Ativo
DBAMV;EQUIPE;CD_EQUIPE;EQUIPE_ANEXO;CD_EQUIPE;Ativo
DBAMV;EQUIPE;CD_EQUIPE;EQUIP_PRESTADOR;CD_EQUIPE;Ativo
DBAMV;EQUIPE_MEDICA;CD_EQUIPE_MEDICA;AGE_CIR;CD_EQUIPE_MEDICA;Ativo
DBAMV;EQUIPE_MEDICA;CD_EQUIPE_MEDICA;AVISO_CIRURGIA;CD_EQUIPE_MEDICA;Ativo
DBAMV;EQUIPE_MEDICA;CD_EQUIPE_MEDICA;EQUIPE_PRESTADOR;CD_EQUIPE_MEDICA;Ativo
DBAMV;EQUIPE_MEDICA;CD_EQUIPE_MEDICA;HR_EQUIPE_MEDICA;CD_EQUIPE_MEDICA;Ativo
DBAMV;EQUIPE_SAUDE_FAMILIA;CD_EQUIPE;EVE_SIASUS;CD_EQUIPE_SF;Ativo
DBAMV;EQUIPE_SAUDE_FAMILIA;CD_EQUIPE;UPS_EQUIPE_SAUDE_FAMILIA_VIGC;CD_EQUIPE;Ativo
DBAMV;EQUIP_PRESTADOR;CD_EQUIP_PRESTADOR;EQUIP_PRESTADOR_ANEXO;CD_EQUIP_PRESTADOR;Ativo
DBAMV;ESCALA;CD_ESCALA;ESCALA_DIA;CD_ESCALA;Ativo
DBAMV;ESCALA;CD_ESCALA;ITESCALA_HORARIO;CD_ESCALA;Ativo
DBAMV;ESCALA_CENTRAL;CD_ESCALA_CENTRAL;ESCALA_CENTRAL_CONVENIO;CD_ESCALA_CENTRAL;Ativo
DBAMV;ESCALA_CENTRAL;CD_ESCALA_CENTRAL;ESCALA_CENTRAL_HORARIO;CD_ESCALA_CENTRAL;Ativo
DBAMV;ESCALA_CENTRAL;CD_ESCALA_CENTRAL;ESCALA_CENTRAL_ITEM_AGENDA;CD_ESCALA_CENTRAL;Ativo
DBAMV;ESCALA_CENTRAL;CD_ESCALA_CENTRAL;ESCALA_CENTRAL_SER_TIPO;CD_ESCALA_CENTRAL;Ativo
DBAMV;ESCALA_CENTRAL;CD_ESCALA_CENTRAL;ESCALA_CENTRAL_USUARIO;CD_ESCALA_CENTRAL;Ativo
DBAMV;ESCALA_DIA;CD_ESCALA_DIA;IT_ESCALA_DIA;CD_ESCALA_DIA;Ativo
DBAMV;ESCALA_TRABALHO;CD_ESCALA;FUNCIONARIO;CD_ESCALA;Ativo
DBAMV;ESCALA_TURMA;CD_ESCALA_TURMA;ESCALA_TURMA_CONVENIO;CD_ESCALA_TURMA;Ativo
DBAMV;ESCALA_TURMA;CD_ESCALA_TURMA;ESCALA_TURMA_DIA_SEMANA;CD_ESCALA_TURMA;Ativo
DBAMV;ESCALA_TURMA;CD_ESCALA_TURMA;ESCALA_TURMA_PRESTADOR;CD_ESCALA_TURMA;Ativo
DBAMV;ESCALA_TURMA_DIA_SEMANA;CD_ESCALA_TURMA_DIA_SEMANA;ESCALA_TURMA_HORARIO;CD_ESCALA_TURMA_DIA_SEMANA;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ATENDIME;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ATENDIME;CD_ESPECIALID_SAIDA;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;CBO_ESPECIALIDADE;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;CIRURGIA;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;COBRANCA_PARECER;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;CONFIG_NOTIFICACAO_ESPECIALID;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;CONFIG_SIASUS_SSM;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;CONSELHO_ESPECIALID;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;DOCUMENTO_ESPECIALIDADE;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;DOCUMENTO_OBRIGATORIO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ESC_DIA_EXT;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ESPECIALIDADE_MEIO_MAG;CD_ESPECIALIDADE;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ESPECIALID_CBO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ESPECIALID_CIRURGIA;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ESPECIALID_CONTROLE_SENHA;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ESPECIALID_EXA_RX;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ESPECIALID_ORIGEM_SENHA_AUT;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ESPECI_CONV;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ESPEC_SERV_PAC_SUS;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ESP_MED;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ESP_SAL_CIR;CD_ESPEC;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;EVE_SIASUS;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;EXEC_GUIA_EXAMES;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;FA_IT_CUSTO_ATENDIMENTO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;FRANQUIAS_EXCECAO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;HOSPITAL;CD_ESPECIALID_CITO;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;HOSPITAL;CD_ESPECIALID_HISTO;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;IT_AGENDA_CENTRAL;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ITEM_CENARIO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;ITREG_REPASSE_H9J;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;IT_REG_REPASSE_SIA;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;LOG_EVE_SIASUS;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;MOVIMENTO_PACTUACAO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;MOV_PRESTADOR;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;MVPEP_NOTIFICACAO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PACTUACAO_AMBULATORIAL;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PAR_MED;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PERFIL_AMBULATORIAL;CD_ESPECIALIDADE;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PERFIL_AMBULATORIAL;CD_ESPECIALIDADE_MEDICA;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PERFIL_AMBULATORIAL_ESPECIALID;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PERFIL_AMBULATORIAL_ESP_MEDICA;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PRE_INTERNACAO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PRESTADOR;CD_ESPECIALID_RESIDENTE;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PW_CHAMADO_DOMICILIAR;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PW_CHAMADO_DOMICILIAR;CD_ESPECIALID_SOLICITANTE;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PW_COBRANCA_ENCAMINHAMENTO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PW_CONFIG_SETOR_PARECER_ENCM;CD_ESPECIALIDADE;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PW_ENCAMINHAMENTO;CD_ESPECIALIDADE_ANTERIOR;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PW_ENCAMINHAMENTO;CD_ESPECIALIDADE_ATUAL;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PW_ESPECIALIDADE_ASSISTENCIAL;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PW_ESPECIALIDADE_ATENDIMENTO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PW_ESPECIALID_ITEM_AGENDAMENTO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;PW_HISTORICO_REJEICAO_ATND_PAC;CD_ESPECIALIDADE;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;REPASSE_PLANTAO_VALOR_HORA;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;RES_LEI;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;RESTRICAO_AGENDAMENTO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;SACR_ESPECIALIDADE;CD_ESPECIALIDADE;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;SACR_SINTOMA_ESPECIALIDADE;CD_ESPECIALIDADE;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;SENHA_AUTORIZACAO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;SER_DIS;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;SERVICO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;SOLIC_AGENDAMENTO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;SOLIC_ATENDIMENTO_REGULACAO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;SOLICITACAO_AGENDAMENTO;CD_ESPECIALIDADE;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;SOLICITACAO_ATENDIMENTO;CD_ESPECIALIDADE;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;SOLICITACAO_ATENDIMENTO_SIDRA;CD_ESPECIALIDADE_DESTINO;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;SOLICITACAO_ATENDIMENTO_SIDRA;CD_ESPECIALIDADE_ORIGEM;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;SOLIC_PARECER;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;TISS_VERSAO_CBOS;CD_ESPECIALID;Ativo
DBAMV;ESPECIALID;CD_ESPECIALID;TRIAGEM_ATENDIMENTO;CD_ESPECIALID;Ativo
DBAMV;ESPECIALIDADE_TERMO;CD_ESP_TERMO;TERMOS_MULTI_EMP;CD_ESP_TERMO;Ativo
DBAMV;ESPECIALIDADE_UTI_SUS;CD_ESPECIALIDADE_UTI;CAPACIDADE_UTI_SUS;CD_ESPECIALIDADE_UTI;Ativo
DBAMV;ESPECIALIZACOES;CD_ESPECIALIZ;HIS_MED;CD_ESPECIALIZ;Ativo
DBAMV;ESPECIE;CD_ESPECIE;C_CONEST_DIARIO;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;CLASSE;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;CONF_ESTOQUE_POR_ESPECIE;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;CONFIGEST;CD_ESPECIE_PRODUCAO;Ativo
DBAMV;ESPECIE;CD_ESPECIE;CONFIG_EXCECAO_ESTOQUE_SUBST;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;ESPECIE_CARACTERISTICA;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;ESPECIE_COTADOR;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;ESP_EST;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;ESTOQUE_PL_CONTAS;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;EST_PL_CON_TRANSACAO_EMPRESA;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;GCTO_CONTRATO_ITEM;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;GCTO_CONTRATO_SUPR;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;HAB_ESPEC;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;MANU_SERV;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;PRODUTO_CLASSE_IMP;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;PRODUTO_ESP_IMP;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;PRODUTO_SUB_CLASSE_IMP;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;PRO_FFCH_CUSTOMEDIO;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;PROG_COTA;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;REG_EXC_CONSUMO;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;REG_EXC_MATMED;CD_ESPECIE;Ativo
DBAMV;ESPECIE;CD_ESPECIE;USUARIOS_ESPECIE;CD_ESPECIE;Ativo
DBAMV;ESPEC_SUS;CD_ESPEC_SUS;ATENDIME_LAUDO_AIH;CD_ESPEC_SUS;Ativo
DBAMV;ESPEC_SUS;CD_ESPEC_SUS;CANC_REG_FAT;CD_ESPEC_SUS;Ativo
DBAMV;ESPEC_SUS;CD_ESPEC_SUS;CONTROLE_AIH_SIMULADA;CD_ESPEC_SUS;Ativo
DBAMV;ESPEC_SUS;CD_ESPEC_SUS;EMPRESA_ESPEC_SUS;CD_ESPEC_SUS;Ativo
DBAMV;ESPEC_SUS;CD_ESPEC_SUS;INTEGRA_FFIS_EXT;CD_ESPECIALID;Ativo
DBAMV;ESPEC_SUS;CD_ESPEC_SUS;ITREG_REPASSE_SIH;CD_ESPEC_SUS;Ativo
DBAMV;ESPEC_SUS;CD_ESPEC_SUS;LAUDO_AIH;CD_ESPEC_SUS;Ativo
DBAMV;ESPEC_SUS;CD_ESPEC_SUS;PROCEDIMENTO_LEITO_VIGENCIA;CD_ESPEC_SUS;Ativo
DBAMV;ESPEC_SUS;CD_ESPEC_SUS;PROCEDIMENTO_SUS_ESPEC_LEITO;CD_ESPEC_SUS;Ativo
DBAMV;ESPEC_SUS;CD_ESPEC_SUS;PRO_FAT;CD_ESPEC_SUS;Ativo
DBAMV;ESPEC_SUS;CD_ESPEC_SUS;REG_FAT;CD_ESPEC_SUS;Ativo
DBAMV;ESP_EQPTO;CD_ESP_EQPTO;APARELHOS_EQUIPTO;CD_ESP_EQPTO;Ativo
DBAMV;ESPL_LEITO_REGULACAO;CD_ESPL_LEITO_REGULACAO;LEITO_REGULACAO;CD_ESPL_LEITO_REGULACAO;Ativo
DBAMV;ESPL_LEITO_REGULACAO;CD_ESPL_LEITO_REGULACAO;SOLIC_ATENDIMENTO_REGULACAO;CD_ESPL_LEITO_REGULACAO;Ativo
DBAMV;ESQUEMA;CD_ESQUEMA;LAUDO_APAC_ESQUEMA;CD_ESQUEMA;Ativo
DBAMV;ESQUEMA;CD_ESQUEMA;LAUDO_SIA_APAC;CD_ESQUEMA;Ativo
DBAMV;ESQUEMA;CD_ESQUEMA;LAUDO_SIA_APAC_ESQUEMA;CD_ESQUEMA;Ativo
DBAMV;ESQUEMA;CD_ESQUEMA;PROCEDIMENTO_SUS_ESQUEMA;CD_ESQUEMA;Ativo
DBAMV;ESTABELECIMENTO_SAUDE_SIDRA;CD_ESTABELECIMENTO_SAUDE;ESTABELECIMENTO_USUARIO_SIDRA;CD_ESTABELECIMENTO_SAUDE;Ativo
DBAMV;ESTABELECIMENTO_SAUDE_SIDRA;CD_ESTABELECIMENTO_SAUDE;SOLICITACAO_ATENDIMENTO_SIDRA;CD_ESTABELECIMENTO_DESTINO;Ativo
DBAMV;ESTABELECIMENTO_SAUDE_SIDRA;CD_ESTABELECIMENTO_SAUDE;SOLICITACAO_ATENDIMENTO_SIDRA;CD_ESTABELECIMENTO_ORIGEM;Ativo
DBAMV;ESTABELECIMENTO_SOLICIT;CD_ESTABELECIMENTO;LAUDO_AIH;CD_ESTABELECIMENTO;Ativo
DBAMV;ESTABELECIMENTO_SOLICIT;CD_ESTABELECIMENTO;LAUDO_SIA_APAC;CD_ESTABELECIMENTO;Ativo
DBAMV;ESTADIAMENTO;CD_ESTADIAMENTO;GRUPAMENTO_ESTADIO;CD_ESTADIAMENTO;Ativo
DBAMV;ESTADIAMENTO;CD_ESTADIAMENTO;PW_SUGESTAO_PROTOCOLO;CD_ESTADIAMENTO;Ativo
DBAMV;ESTADIO;CD_ESTADIO;APAC;CD_ESTADIO;Ativo
DBAMV;ESTADIO;CD_ESTADIO;LAUDO_SIA_APAC;CD_ESTADIO;Ativo
DBAMV;ESTADIO;CD_ESTADIO;PROCEDIMENTO_SUS_ESTADIO;CD_ESTADIO;Ativo
DBAMV;ESTADIO;CD_ESTADIO;TAB_SIASUS_ESTADIO;CD_ESTADIO;Ativo
DBAMV;ESTADO;CD_ESTADO;CIDADE;CD_ESTADO;Ativo
DBAMV;ESTADO;CD_ESTADO;CLUES;CD_ESTADO;Ativo
DBAMV;ESTADO;CD_ESTADO;JURISDICAO;CD_ESTADO;Ativo
DBAMV;ESTADO;CD_ESTADO;PRESTADOR;CD_ESTADO_FORMACAO;Ativo
DBAMV;ESTADO_PACIENTE_PROG_SAUDE;CD_ESTADO_PACIENTE_PROG_SAUDE;HIST_PACIENTE_PROGRAMA_SAUDE;CD_ESTADO_PACIENTE_PROG_SAUDE;Ativo
DBAMV;ESTERILIZACAO;CD_ESTERILIZA;COMPOSICAO_SOLICITACAO_CME;CD_ESTERILIZA;Ativo
DBAMV;ESTERILIZACAO;CD_ESTERILIZA;ESTERILIZA_SOLICITACAO_CME;CD_ESTERILIZA;Ativo
DBAMV;ESTERILIZACAO;CD_ESTERILIZA;ITEM_AVULSO_SOLICITACAO_CME;CD_ESTERILIZA;Ativo
DBAMV;ESTERILIZACAO;CD_ESTERILIZA;IT_MVTO_CME;CD_ESTERILIZA;Ativo
DBAMV;ESTERILIZACAO;CD_ESTERILIZA;LOG_ETIQUETA_CME;CD_ESTERILIZA;Ativo
DBAMV;ESTERILIZACAO;CD_ESTERILIZA;LOTE_AMPOLA;CD_ESTERILIZA;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CAB_SAIDA;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;C_CONEST_DIARIO;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CEN_CIR;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CONFERENCIA_ENTRADA;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CONF_ESTOQUE_POR_ESPECIE;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CONFIG_ESTOQUE;CD_ESTOQUE_EI;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CONFIG_ESTOQUE;CD_ESTOQUE_SUBST;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CONFIG_ESTOQUE;CD_ESTOQUE_SUBST_EI;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CONFIG_ESTOQUE;CD_ESTOQUE_SUBST_SN;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CONFIG_EXCECAO_ESTOQUE_SUBST;CD_ESTOQUE_SUBST;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CONFIG_FSCC;CD_ESTOQUE_SOLICIT_ROUPARIA;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CONFIG_GCTO;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CON_PAG;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CONTAGEM;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CONTAGEM_DOACAO;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CONTAGEM_SELECAO;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;COTA_REPOSICAO_CONSUMO;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;COTA_RESSUPRIMENTO;CD_ESTOQUE_DESTINO;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;COTA_RESSUPRIMENTO;CD_ESTOQUE_ORIGEM;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;COTA_SETOR;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;COT_SET;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CTRL_APLC_COTA_SOL_PROD_EMP;CD_ESTOQUE_DESTINO;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CUSTO_MEDIO;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;CUSTO_MEDIO_MENSAL;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;DECLARACAO_IMPORTACAO;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;EMPRESA_MVSC;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;EMPRESTIMO;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;ENDERECO_CARACTERISTICA;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;ENT_PRO;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;ENT_PRO_ACERTO;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;ESP_EST;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;EST_CONSIG_FORN;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;ESTOQUE;CD_ESTOQUE_DEVOLUCAO;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;ESTOQUE_PL_CONTAS;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;ESTOQUE_PRODUTO;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;ESTOQUE_PRODUTO_FORMULA_EXC;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;ESTOQUE_TRANSFERENCIA;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;ESTOQUE_TRANSFERENCIA;CD_ESTOQUE_TRANSFERENCIA;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;EST_PL_CON_TRANSACAO_EMPRESA;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;EST_PRO;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;ETIQUETA_ESTOQUE;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;HIST_LOTE_VALIDADE;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;INDICE_COBERTURA_SALDO;CD_ESTOQUE;Ativo
DBAMV;ESTOQUE;CD_ESTOQUE;INVENTARIO;CD_ESTOQUE;Ativo
